hour_number,session_length_hours,total_number_of_orders,DA_price,Ask_mean_price,Ask_price_std,Bid_mean_price,Bid_price_std,Anomaly,Anomaly_score
4,14.390554722222223,10395,-3.74,-25.31369696969697,31.02504832756389,-69.80702068302068,65.34654338411723,-1,-0.05425600721232915
5,15.728151666666664,12294,-2.32,-20.171278672523183,18.281248551585243,-57.46860826419391,46.43950585370365,-1,-0.045889113078737664
6,16.732678333333332,9573,-1.17,-10.048049723179778,27.431372685789817,-36.19875169748251,39.85975721075078,-1,-0.018413250576559292
7,17.736596666666667,5209,-0.13,4.810439623728162,21.067859512399213,-63.98695910923401,274.4090927394324,-1,-0.04888281858939891
8,17.978695833333333,7139,-0.56,-6.147919876733435,11.354562675728312,-166.8287897464631,172.4608287109483,-1,-0.07702491176544257
9,18.94227972222222,3624,-2.7,-17.892488962472406,18.62504446733783,-76.33405353200882,105.19547858486486,-1,-0.0008799151074565525
10,19.861715,5581,-6.77,-17.181447769216987,12.88133699219363,-45.36574986561549,77.75828035404145,1,0.016502453426729402
11,20.99514,6945,-13.18,-22.78755075593952,16.913026571405343,-48.01122966162707,26.36845554712068,1,0.053463516520561416
12,21.991063333333333,5387,-15.73,-21.232884722480044,15.497481275246258,-48.69677000185632,21.50720514075657,1,0.06908604273558111
13,22.993526111111112,6264,-20.09,-20.533569604086846,8.898071366951244,-44.20623084291188,24.28063026671348,1,0.04863833229412018
14,23.94122,2241,-21.77,-10.587349397590362,4.685948926969904,-44.04083891120037,126.18277385089706,-1,-0.011765117610954778
15,25.68457972222222,8510,-16.1,-15.76071562867215,9.390361347214682,-47.570385428907166,241.9405903641111,-1,-0.0752449937346732
16,26.708681388888888,8370,-8.9,-15.449344086021506,10.653026301242246,-38.316449223416974,15.035085535807733,1,0.025539151975878915
17,26.66764666666667,4885,-2.63,-10.884358239508702,143.69280476737538,-36.03588945752304,23.404459625386103,1,0.04295014060312402
18,27.666180833333332,4825,-1.0,-12.79358341968912,10.889207961535853,-30.633206217616586,15.048114485364536,1,0.06482587967943115
19,28.66582638888889,4998,-1.1,-12.248529411764704,10.221937925227468,-31.776026410564224,21.283009431731816,1,0.05282024072428909
20,29.66755055555556,2979,-1.11,-12.89786169855656,12.725060604459973,-34.182977509231286,16.27904138490702,1,0.06347986573822983
21,29.773845277777777,6910,-1.12,1.923767004341534,11.82276423609167,-31.137643994211288,9.22051452595516,1,0.03755967684878325
22,8.037788055555556,3103,-1.13,0.3622010957138256,9.452195213159966,-10.06469223332259,8.04090595409292,1,0.03976593459991684
23,9.03261,4115,-1.96,-7.4266294046172545,10.65516301469268,-18.055628189550426,10.151286950450972,1,0.028127084861739204
0,10.038646666666663,5414,-1.13,-8.135685260435906,7.764037789841351,-17.945574436645735,8.005260852925938,1,0.027847109135852033
1,10.994124722222224,6714,-1.12,-11.385759606791776,8.425419837922398,-19.835518319928504,5.508740279018275,1,0.022823881317468486
2,12.038223333333333,5545,-1.15,-10.9714265103697,8.084841264002895,-20.48717583408476,7.483808363493404,1,0.04983192067654646
3,13.015155555555555,2116,-1.17,-5.79859168241966,6.848612297641814,-17.37437618147448,8.228204808002745,1,0.08958314810736268
4,13.985035555555555,2708,-1.18,-4.837056868537667,13.739563298975758,-19.39330502215657,10.251831939512794,1,0.09064675162850344
5,15.002229444444444,2434,-1.17,-4.456737880032868,7.457238681584312,-19.302058340180768,9.074766865617912,1,0.095882205163895
6,16.002094166666666,2231,-0.03,668.715369789332,2496.6089133497885,-8.8992828328104,16.802810191675036,-1,-0.1109217440525635
7,15.407893611111112,1472,0.1,-7.876623641304348,9.133890356162995,-19.42231657608696,10.12349962867577,1,0.10031172827380636
8,18.030787222222223,2210,1.58,931.293515837104,2907.9330501967097,-9.089339366515835,18.63882490554132,-1,-0.13893388961409536
9,15.693235833333333,1139,2.17,-10.14654082528534,8.298466782544496,-23.781044776119405,9.380088737571027,1,0.08746833222389983
10,19.988740555555555,3198,1.39,1737.2329205753597,3790.650669723164,-6.786038148843027,17.50391015883926,-1,-0.16435298187893088
11,21.03697055555556,6688,1.48,14.19333433014354,457.61156011746425,-22.10124850478469,18.14852579649544,1,0.032929715753546696
12,22.03818194444445,3639,0.94,478.8415278922781,2140.1664269454977,-17.7947293212421,12.219034980826706,-1,-0.08988301138276011
13,23.010835277777776,10126,0.04,-3.6691635394035154,13.55947442666658,-18.553847521232477,12.784015780134318,1,0.04369101524258484
14,24.0331325,2829,2.61,15.189628844114534,32.60201682130928,-15.28782962177448,15.070103787738958,1,0.11630367826020532
15,25.4867475,1335,0.11,9.074374531835206,15.695125463273516,-3.1163895131086137,17.214609747354515,1,0.11170505947951298
16,26.49009555555556,3594,4.07,17.080765164162493,14.496675150690889,1.3830328324986074,18.08663260451794,1,0.10890680953003384
17,27.477670555555555,5067,7.96,22.513542530096704,13.27321619215227,6.951158476416024,23.67131540777936,1,0.0917161651321367
18,28.03488,7855,16.99,39.27187778485042,16.470897488285342,22.832527052832592,10.419598721981576,1,0.0747689867766193
19,29.0364475,5533,17.34,36.95943972528466,21.085532418685933,22.63264232785108,11.937432819004131,1,0.09394943335661227
20,30.03264,6997,45.57,44.531047591825065,16.465023263987238,31.54957410318708,11.386820381754973,1,0.08589666663086087
21,31.037144444444444,3525,53.09,40.33460141843972,19.589814793245317,26.80930780141844,4.754027574734722,1,0.08588098207566125
22,8.950088611111111,2263,53.89,22.53796288113124,15.468841265341888,8.995753424657535,6.61499902227705,1,0.07053733789999961
23,9.9522075,2020,52.28,41.91781188118812,16.160794571831072,21.88031188118812,10.50554343405102,1,0.07495146733104752
0,10.954901111111113,1539,13.4,40.84942820012996,12.148215297458496,28.615815464587392,9.714487794807784,1,0.08481036432235944
1,11.947525,2198,37.03,40.03323475887169,9.941938253259162,25.305222929936303,11.2547862279257,1,0.10794770214275079
2,12.956814166666668,591,41.07,41.65223350253808,15.343420499684218,26.73419627749577,11.353427138319892,1,0.10849896716928903
3,13.956272222222225,1210,36.84,41.05854545454545,12.6785443192265,25.700223140495865,12.119047659032963,1,0.12032571927925334
4,14.944784722222222,1065,41.5,48.16418779342723,16.1962728447765,32.458215962441315,12.16364856604624,1,0.12687590754021139
5,15.91767861111111,3731,44.13,52.54478960064326,8.003972453903849,40.117105333690695,10.514497905421395,1,0.13575607486416497
6,16.878616666666666,1510,51.22,53.97978807947021,12.017336624401922,40.28602649006623,11.042732088606629,1,0.1420582349626247
7,17.951283611111112,1242,54.4,43.74835748792271,12.904601795539085,28.224766505636072,12.611728089390226,1,0.1362627967546256
8,18.94200861111111,1944,60.93,48.15278806584362,12.138592820449604,34.22199074074074,12.282515308082258,1,0.1434469282167019
9,19.9436375,3626,39.0,45.68017650303365,9.714968064434183,36.29165471594043,9.810698203867384,1,0.14371082667094293
10,20.06210138888889,2929,43.88,35.591116421987024,11.609170870875626,26.401618299761008,11.419566065100028,1,0.14659945720391365
11,21.93656361111111,4563,38.46,39.37832127985975,15.895798502325206,26.47205128205128,15.243975061268188,1,0.14199576391826912
12,22.923089166666667,4993,18.25,35.447093931504114,12.189140362430372,25.214087722811936,12.938035535410329,1,0.1344930002886039
13,23.95248583333333,2444,18.01,31.848015548281506,11.649231798898391,18.34123158756137,11.645543598792983,1,0.13406610620388132
14,24.94165027777778,1194,16.82,32.739480737018425,13.80169901218134,17.843257956448912,10.514617910125605,1,0.12428893877404051
15,25.956287777777774,3365,16.94,54.31745022288261,9.358833439805238,35.88210698365527,8.933776349212826,1,0.13495153597148307
16,26.938779722222225,2586,17.62,132.19514694508894,109.32855047025964,90.43955916473318,18.53309784426254,1,0.1195063356604037
17,27.86774583333333,5217,44.46,134.93067471727048,48.18022477809095,104.15914126892852,27.547897606338505,1,0.121552817919994
18,28.954881666666665,6729,84.85,184.48958389062267,18.04336904608253,163.0575226631,18.711594787433786,1,0.09190777823613289
19,29.86512638888889,5225,103.46,150.99813971291866,14.65243746557618,138.06177416267943,12.974438331205072,1,0.12304207799286254
20,30.95422722222222,3706,164.91,129.8603318942256,14.483510682779352,109.20778467350245,18.779875724562324,1,0.10035894994405109
21,31.88280777777777,4644,142.02,110.0257299741602,12.107301823559926,97.81262489233418,16.694359630886346,1,0.09355700560317853
22,8.867906388888889,1352,115.49,128.26116124260352,17.89900152028818,104.79599852071006,12.421205527026409,1,0.09987493448524548
23,9.878060555555557,1820,101.29,122.1488021978022,16.533871938214112,103.29129120879122,11.061242134191556,1,0.10497141973028634
0,10.802904166666668,1518,111.31,125.0621607378129,16.902877556363556,102.99187088274044,9.773011189853548,1,0.11138722364506809
1,11.8780875,1201,106.39,139.82239800166528,43.35541580254378,95.16756869275603,16.639156772018797,1,0.12321269421558695
2,12.879702222222225,2595,104.77,128.58308285163778,51.81188378959222,92.64203853564548,26.21330558539386,1,0.1338938671630625
3,13.801805,3400,99.75,137.47915,58.0920101960272,97.64971764705882,29.939701876179768,1,0.13324556994313025
4,14.823585,4176,102.29,170.088752394636,59.07809691776762,119.2157974137931,36.18353099271139,1,0.12136313486625017
5,15.879173333333332,3262,106.8,157.66345800122622,55.75391849654731,128.763991416309,9.865105488343977,1,0.13985253817242527
6,16.841085833333334,3775,143.29,153.85810331125825,68.57961839226544,105.90642913907286,5.719467190711612,1,0.12667834678677742
7,17.87888527777778,4371,143.29,107.67118279569893,32.86145137048948,91.12344543582704,7.150609260367098,1,0.13560084283086582
8,18.877244444444443,3251,115.07,81.57273761919409,9.127694271749013,71.13684712396186,13.980846957760248,1,0.15372107601699164
9,19.55316333333333,3320,100.2,66.12906626506025,8.049342003567446,60.5665843373494,5.666870438642444,1,0.15636061111328797
10,20.80081388888889,3093,84.51,52.870934367927575,41.42889686291482,33.44780148722922,7.863780651520246,1,0.15094308329948092
11,21.84931805555556,3326,73.69,32.81632591701744,16.054442807692688,20.94497294046904,26.863123692910715,1,0.14061454280421853
12,22.878907777777776,2954,41.42,32.732037914691944,9.514838261854807,26.527928232904536,8.787143826104817,1,0.1474886834872104
13,23.87941,4557,30.19,54.589561114768486,17.753355617238427,47.14705508009656,10.902206825670882,1,0.1406479623664028
14,24.87766666666667,5714,32.21,78.5900367518376,7.8980108711425885,68.79906895344767,6.040048205868868,1,0.13802312999877053
15,25.675115555555557,1934,58.01,101.01325749741468,22.708307169965067,86.07582213029988,30.496813191181182,1,0.14139686681093716
16,26.87643777777778,2194,84.58,113.7456198723792,6.825418367403776,90.55325888787604,46.20515460611104,1,0.13546732485635343
17,27.782160277777777,2937,97.98,140.91935308137556,11.57149635021282,112.49328566564525,38.42211671674274,1,0.13170203496281013
18,28.78266444444445,4085,112.78,159.20611995104042,17.302039531210617,144.13332680538554,21.03386826348264,1,0.12240343528828151
19,29.87982638888889,2110,140.81,133.98865876777248,8.745173758184603,112.2921279620853,35.99510452559041,1,0.11207687930484994
20,30.86056583333333,1360,166.66,127.58123529411766,32.95512032295059,103.91960294117648,35.605849162992854,1,0.0839755380004007
21,31.60343444444445,688,133.0,114.74952034883722,27.579450520921835,44.760406976744186,69.76110789125627,1,0.04347475666900674
22,8.840346944444445,1278,117.88,121.60356025039124,13.948544485577695,99.69146322378715,9.618333534832928,1,0.09949507219258524
23,9.836195277777778,1816,103.78,115.193595814978,16.089957095949387,87.67627202643173,10.958454352555163,1,0.10844236790480227
0,10.861258611111111,1670,103.54,112.58344311377247,9.001096867521843,93.46164670658683,10.701016016324797,1,0.11752605373150182
1,11.764300277777778,1451,98.2,114.76580289455548,15.484107330435066,95.8372294968987,7.898889588594848,1,0.13096676300779592
2,12.818950277777777,2097,97.7,116.53897472579878,14.306078181891884,90.45800190748687,13.197267299831523,1,0.14206767584771857
3,13.83542972222222,2772,95.73,123.8712554112554,14.274162170757096,99.6066378066378,6.464919310439507,1,0.14515690030964562
4,14.784636666666668,2819,93.91,116.86521816246896,14.475603079217008,88.45732529265698,15.303488379338418,1,0.15646654456833153
5,15.767986111111112,1907,98.92,120.4090770844258,14.091105028018,98.68729417933926,12.569431603214747,1,0.15601641705406105
6,16.860382777777776,21211,95.49,111.96021828296638,13.669851469665058,79.00838574324644,7.3287494166252865,1,0.014342913854330064
7,17.80668972222222,2635,100.0,109.44381024667932,14.561105314577022,86.78412144212524,12.542727442979078,1,0.16185929309498603
8,18.861080277777777,2705,99.54,99.4768502772643,11.250006242016056,83.76358595194085,14.865678681739949,1,0.15980712958278737
9,19.85768472222222,2610,87.5,102.86908045977012,32.76152682313074,81.35385057471264,13.14929778924411,1,0.16291188474555413
10,20.44073388888889,3304,76.25,82.06405871670702,23.19187901305985,67.68233656174334,15.358735761864262,1,0.1634186769492224
11,21.858093611111112,3822,67.06,54.02507326007326,25.558886238954948,31.86615646258503,21.577122931017097,1,0.15108343494290333
12,22.85547388888889,4415,51.64,33.75574858437146,28.457982997876268,10.733241223103056,23.00291123849058,1,0.1308440721596686
13,23.85343027777778,4851,24.51,27.73343022057308,12.422715684319142,8.188315811172956,21.86721514726884,1,0.11537614713263061
14,24.8285825,4470,6.0,41.55114765100672,9.080432341756271,25.08275615212528,19.120841177636265,1,0.12492894984502778
15,25.84162611111111,4364,6.92,81.87334326306141,8.52488402324945,73.32006874427131,11.343405173509828,1,0.1279803295802382
16,26.834790833333333,5858,20.4,99.98816831683168,11.56775724993468,88.29041311027655,10.22362519723382,1,0.12578985831457645
17,27.862067777777774,32779,67.58,111.0357539888343,8.151824314585772,88.68770767869673,8.495381034699703,-1,-0.003910955657387638
18,28.7649025,6961,92.54,127.47521907771872,13.213275959939722,112.74668438442752,6.458038106810915,1,0.12265054145748377
19,29.76460777777778,6048,106.47,129.53391699735448,15.467328989417185,110.77802083333331,9.166169132114067,1,0.12779255073802448
20,30.83744111111111,6767,111.16,116.85195950938378,5.780679917103709,111.12571745234224,7.538849869782162,1,0.10567538830832607
21,31.805023055555555,4466,112.28,120.6873510971787,15.671742430543258,102.43325347066728,6.012317416998898,1,0.099277377601666
22,8.641863055555556,1224,108.05,166.78933006535945,30.86395318580633,88.82263888888889,8.26855914289679,1,0.09594848059236538
23,9.618379444444445,1512,101.66,97.42786375661376,12.81349179338206,76.02294312169312,33.426989339195146,1,0.09221360666212292
0,10.6849625,1522,90.1,113.88118922470431,38.70181101239816,58.76270696452037,46.059641901869,1,0.08368252306435658
1,11.597305277777778,2444,84.6,121.61365793780688,70.31452718024978,59.477659574468085,24.59994314271794,1,0.11784793753351724
2,12.584828611111112,3647,78.8,108.87154099259666,65.12975139495742,59.28684946531396,12.319254630082128,1,0.12621071110394927
3,13.677636944444446,1931,69.66,112.29387881926462,65.04678568381921,67.13683583635422,12.459744322574084,1,0.13664347363823087
4,14.67803138888889,2755,69.0,148.51486025408352,74.41013018943043,51.22578947368421,54.27203798618819,1,0.10674039599086288
5,15.686369166666664,3307,72.02,133.34927729059572,75.81057964916975,57.62370728757182,31.367594992164356,1,0.13216964775736795
6,16.7391975,3411,77.69,76.46307534447376,19.731428093671507,56.34104368220464,14.412346900901774,1,0.14997577668570117
7,17.723047222222224,2630,76.68,54.73234600760456,18.78322379794985,29.2145855513308,29.89914708967618,1,0.13714700535251773
8,18.71664861111111,2810,69.93,29.3928896797153,20.032100423973407,-12.779302491103202,57.55879203218172,1,0.07922889484619489
9,19.74729472222222,1563,47.89,24.012085732565577,27.120361224697472,-23.139475367882284,60.755500511165486,1,0.07424870905822623
10,20.73532666666667,2441,28.21,22.042458009012694,37.69181036439984,-36.20172470299058,65.6933780923155,1,0.06038954332090557
11,21.74150583333333,2435,14.13,11.339429158110883,27.51387750171441,-43.36895277207392,65.60986512137247,1,0.05383194814503295
12,22.7321375,3749,5.87,35.574542544678586,51.97342825772977,-51.174153107495336,63.12255594777487,1,0.057561070826374516
13,23.667114722222223,3586,1.06,37.51509760178472,60.95684114201446,-48.9734634690463,68.55557894725436,1,0.04442855987153932
14,24.74734861111111,3586,1.46,64.82984383714445,68.03853747497023,-30.44000557724484,68.75753595396085,1,0.04899671177928716
15,25.690640833333333,5236,6.76,115.16356187929716,64.73703165486128,48.61090336134454,56.43714236835727,1,0.08148364559472104
16,26.66825972222222,3838,17.45,153.41370766023968,68.27370458300632,72.00451537258988,55.65570149452517,1,0.0929713756580593
17,27.60006111111111,4327,72.66,117.779181881211,28.76222994254185,75.05531314998845,62.016347601249855,1,0.10228675829053352
18,28.665621388888887,3920,99.17,135.65141581632653,43.20023309821715,76.99074489795917,66.4903114480947,1,0.09624517365080487
19,29.61403888888889,3172,108.17,147.4956210592686,53.88349413650166,66.6745870113493,68.70357807624741,1,0.08830882308703614
20,30.69088,2761,116.02,163.65203911626224,65.89726865482805,89.39551973922491,56.96742248063061,1,0.08084063652196888
21,31.69090972222222,1711,120.0,155.21392168322615,69.26601648456946,39.78843366452367,72.88279976135611,1,0.03856393152006521
22,8.498442777777777,1520,120.15,181.3572302631579,65.07925735703448,84.752375,47.58708378545157,1,0.06326938566610724
23,9.423148611111111,1809,114.09,165.24666666666664,69.54977216566894,63.14067440574904,57.62181739035948,1,0.053662970352667705
0,10.444979444444444,1680,98.01,193.3967380952381,62.90736367928071,77.1977142857143,45.20233793322483,1,0.07050388272477831
1,11.505526944444444,2251,89.63,185.68808085295427,67.78583325579102,86.02198134162593,36.50505508838295,1,0.091268157826081
2,12.467008333333334,2759,84.5,180.7688981515041,70.06488660706728,84.9785284523378,43.37322092167242,1,0.09841552958416427
3,13.431173055555554,3179,88.37,166.60578169235606,69.08675714640121,85.01925133689839,52.63013441665906,1,0.09978508468343417
4,14.429808333333332,2431,94.61,181.3138831756479,63.89097157037857,78.12840806252571,63.01754515483157,1,0.09952791102583092
5,15.500808333333334,3083,110.38,186.3933506325008,68.33451840902495,125.12358092766786,43.507581891507776,1,0.10916291125741312
6,16.488735277777778,3964,130.99,157.63790615539855,59.88710671799489,68.92849142280525,61.812249190447766,1,0.09733958663749798
7,17.494291944444445,2369,142.87,182.61035880118192,69.91629525228957,71.32098353735753,57.22770069005413,1,0.0922202647637293
8,18.524785,1579,116.86,138.80676377454083,66.37564257295502,60.18656111462951,53.11948623516364,1,0.10836785915093333
9,19.502184166666662,2203,99.07,158.69383567862008,72.9977389503662,64.52536087153881,39.09236360910944,1,0.1323455302189122
10,20.52335777777778,2832,83.67,117.71210098870058,70.06128126880701,48.51691384180791,44.25482311882332,1,0.1354171497926716
11,21.501393333333333,3624,77.31,86.08889348785873,60.87619646112531,25.51871688741722,49.88812613892403,1,0.11957053761130021
12,22.506295833333333,3396,69.93,97.62943462897525,70.35599159836528,30.941610718492345,41.11202933402246,1,0.13204625812210757
13,23.4197425,4106,63.68,109.45685338528982,67.14715513275924,41.31830735509011,48.24814798774696,1,0.11981375086481871
14,24.525460555555554,3317,67.11,98.90292131444076,15.945693516895387,67.08521555622552,43.50410872603536,1,0.13891493381154163
15,25.521580555555555,3182,74.1,120.57783783783783,41.43207722497705,-28.673925204274063,990.7535871067108,-1,-0.02877795240192005
16,26.525374166666666,2810,82.5,145.07041637010676,40.948081877838135,113.1114199288256,41.97034477067011,1,0.1319806913268784
17,27.523039166666667,4412,101.69,211.7019582955576,50.41188207628221,180.5481187669991,13.031500688659824,1,0.09620409262086871
18,28.51862527777778,5485,123.87,221.72383226982677,68.07513718356515,164.4241713764813,10.398173594737308,1,0.09208286582766079
19,29.522562500000003,5276,177.79,162.76302501895375,42.672660500418985,103.94858984078849,57.53670238374726,1,0.059071475550090013
20,30.502284444444445,4041,161.07,154.97537738183618,47.81895549016799,-1162.324951744618,3329.0227109097973,-1,-0.11496142054858893
21,31.52228055555556,2314,130.86,155.48477095937767,59.4824308754149,-106.9527614520311,1378.6263296422649,-1,-0.09005134100985013
22,8.061755833333333,2070,110.99,157.63105314009658,28.589720511896555,100.8128695652174,15.354257842943104,1,0.08537954153681215
23,9.04504638888889,1433,101.06,121.2527634333566,32.60710505242688,92.85348918353104,6.053836238961049,1,0.09720379460278594
0,10.051335277777778,2672,99.6,148.3499887724551,31.046269550081007,87.4863622754491,6.486523934456078,1,0.1065470625835569
1,11.049041111111112,2445,92.65,143.2299427402863,32.605113786105754,82.92248670756645,31.750450996711947,1,0.1096545314730597
2,12.035652777777775,2394,92.16,136.27532999164578,33.96445286864864,86.00436925647453,7.15925032604071,1,0.13894892188133195
3,12.972895,1600,89.96,137.77640000000002,34.20270126793738,67.1322,56.88617923782255,1,0.10556371005189363
4,13.96908611111111,1156,87.67,153.1456401384083,33.68800587137606,111.0478892733564,20.58567153201694,1,0.13016769308620074
5,14.980066666666666,2246,92.71,171.7335618878005,35.31863785346213,101.27025823686554,62.6467502053527,1,0.1047476184106026
6,16.054063333333332,1996,113.68,150.03777054108218,33.994080966269806,72.57602204408818,71.35067302317242,1,0.09120854718094501
7,16.966384722222223,2234,135.0,123.33970008952552,33.594524560920284,93.08285138764548,7.699067726600553,1,0.14581375574960542
8,18.045944444444444,2200,120.58,120.4322318181818,34.970946764027275,80.30773181818182,11.617549879521537,1,0.15199592796446815
9,19.056145,6606,94.7,90.9718195579776,30.234257478198018,65.30377838328792,11.54509737563098,1,0.1334039803657716
10,20.052223055555555,7490,79.97,71.35896261682241,28.90254317682674,49.69938050734312,18.68152590711996,1,0.11787840517822179
11,21.684964166666667,11671,70.89,30.11938479993146,18.017096293528773,13.832411961271529,31.50174714160658,1,0.03478929078275633
12,22.670819722222223,3959,59.08,35.6556731497853,19.80869622233033,18.09310937105329,24.73516685590579,1,0.13669134491158325
13,23.692875,2085,29.13,52.73462350119904,9.540180328752156,6.831645083932855,67.28039136705087,1,0.07220782470368053
14,24.655295,2374,23.54,45.25232518955349,10.387044833084046,8.81486941870261,67.88171644874348,1,0.07259535615542662
15,25.666899722222222,1074,45.85,104.04298882681564,24.83646143651841,85.11270018621974,8.244508430661176,1,0.14261287957006108
